YEAR,REGION,ISLAND,MISSION,SITE,DATE,LATITUDE,LONGITUDE,SURVEY_SIZE,NUMBER OF IMAGES,FIRST_IMAGE,LAST_IMAGE,0M_MARKER_NUMBERS,0M_DEPTH_FT,5M_MARKER_NUMBERS,5M_DEPTH_FT,10M_MARKER_NUMBERS,10M_DEPTH_FT,15M_MARKER_NUMBERS,15M_DEPTH_FT,20M_MARKER_NUMBERS,20M_DEPTH_FT,MARKER_LENGTH_M,CAMERA_MODEL,LENS_FOCAL_LENGTH,EXPOSURE_CORRECTION,COLOR_CORRECTED
2024,MHI,NII,SE2406,NII-2791,7/28/2024,21.793347,-160.237068,3x20m,1505,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2791_IMG_0002.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2791_IMG_1506.JPG,"10,11",27,"27,28",24,"40,41",26,"89,90",25,,,SL3,18mm,N,N,
2024,MHI,NII,SE2406,NII-2791,7/28/2024,21.793347,-160.237068,3x20m,272,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2791_IMG_1507.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2791_IMG_1778.JPG,"10,11",27,"27,28",24,"40,41",26,"89,90",25,,,SL3,18mm,N,N,
2024,MHI,NII,SE2406,NII-2813,7/28/2024,21.879648,-160.110079,3x20m,1628,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2813_IMG_0002.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2813_IMG_1629.JPG,"13,14",17,"29,30",10,"83,84",14,"87,88",16,,,SL3,18mm,N,N,
2024,MHI,NII,SE2406,NII-2731,7/28/2024,21.860553,-160.146263,3x15m,1821,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2731_IMG_0002.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2731_IMG_1822.JPG,"13,14",65,"29,30",65,"83,84",65,,,,,SL3,18mm,N,Y,
2024,MHI,NII,SE2406,NII-2844,7/28/2024,21.810829,-160.189269,3x20m,1773,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2844_IMG_0002.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2844_IMG_1774.JPG,"13,14",47,"29,30",47,"83,84",48,"87,88",48,,,SL3,18mm,N,N,
2024,MHI,NII,SE2406,NII-2844,7/28/2024,21.810829,-160.189269,3x20m,2,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2844_IMG_1775.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_NII_NII-2844_IMG_1776.JPG,"13,14",47,"29,30",47,"83,84",48,"87,88",48,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4624,7/6/2024,20.219006,-155.727721,3x15m,1526,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4624_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4624_IMG_1526.JPG,"13,14",78,"29,30",77,"83,84",83,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4630,7/6/2024,20.251455,-155.775945,3x15m,1667,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4630_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4630_IMG_1667.JPG,"13,14",73,"29,30",73,"83,84",72,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4698,7/6/2024,20.267011,-155.861882,3x15m,1655,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4698_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4698_IMG_1655.JPG,"13,14",34,"29,30",36,"83,84",32,"87,88",36,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4698,7/6/2024,20.267011,-155.861882,3x15m,90,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4698_IMG_1656.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4698_IMG_1745.JPG,"13,14",34,"29,30",36,"83,84",32,"87,88",36,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4619,7/7/2024,20.101425,-155.461234,3x15m,1510,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4619_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4619_IMG_1510.JPG,"19,20",64,"33,34",64,"85,86",65,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4704,7/7/2024,20.119418,-155.527877,3x20m,1932,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4704_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4704_IMG_1932.JPG,"19,20",44,"33,34",43,"85,86",44,"93,94",42,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4678,7/8/2024,19.749801,-155.054957,3x15m,1238,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4678_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4678_IMG_1238.JPG,"19,20",67,"33,34",70,"85,86",67,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4817,7/8/2024,19.737174,-155.055683,3x20m,1461,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4817_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4817_IMG_1461.JPG,"19,20",15,"33,34",17,"85,86",18,"93,94",18,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4770,7/8/2024,19.743999,-155.073417,3x20m,1571,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4770_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4770_IMG_1571.JPG,"19,20",28,"33,34",26,"85,86",28,"93,94",28,,,SL3,18mm,N,Y,
2024,MHI,HAW,SE2406,HAW-4638,7/10/2024,19.610064,-155.987175,3x15m,2004,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4638_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4638_IMG_2004.JPG,"19,20",83,"33,34",86,"85,86",86,,,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4940,7/10/2024,19.5611886,-155.9635217,3x20m,2152,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4940_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4940_IMG_2152.JPG,"19,20",9,"33,34",9,"85,86",5,"93,94",8,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4650,7/10/2024,19.607168,-155.986269,3x15m,1437,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4650_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4650_IMG_1437.JPG,"21,22",95,"23,24",98,"79, 80",98,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4715,7/10/2024,19.553301,-155.967786,3x20m,1711,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4715_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4715_IMG_1711.JPG,"21,22",33,"23,24",30,"79,80",31,"96,97",29,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4715,7/10/2024,19.553301,-155.967786,3x20m,182,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4715_IMG_1712.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4715_IMG_1893.JPG,"21,22",33,"23,24",30,"79,80",31,"96,97",29,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4945,7/10/2024,19.493604,-155.949705,3x20m,1585,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4945_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4945_IMG_1585.JPG,"21,22",40,"23,24",39,"79,80",39,"96,97",40,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4945,7/10/2024,19.493604,-155.949705,3x20m,632,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4945_IMG_1586.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4945_IMG_2217.JPG,"21,22",40,"23,24",39,"79,80",39,"96,97",40,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4796,7/10/2024,19.655456,-156.032333,3x20m,1590,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4796_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4796_IMG_1590.JPG,"10,11",16,"27,28",16,"40,41",14,"89,90",12,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4939,7/10/2024,19.56551,-155.973012,3x15m,1244,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4939_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4939_IMG_1244.JPG,"10,11",70,"27,28",67,"40,41",67,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4876,7/10/2024,19.442784,-155.922252,3x20m,1714,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4876_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4876_IMG_1714.JPG,"10,11",53,"27,28",55,"40,41",57,"89,90",59,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4657,7/5/2024,19.31774,-155.89107,3x15m,1644,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4657_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4657_IMG_1644.JPG,"19,20",70,"33,34",74,"85,86",74,"93,94",82,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4657,7/5/2024,19.31774,-155.89107,3x15m,211,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4657_IMG_1645.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4657_IMG_1855.JPG,"19,20",70,"33,34",74,"85,86",74,"93,94",82,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4812,7/5/2024,19.181837,-155.910086,3x20m,1817,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4812_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4812_IMG_1817.JPG,"19,20",15,"33,34",15,"85,86",14,"93,94",15,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4812,7/5/2024,19.181837,-155.910086,3x20m,106,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4812_IMG_1818.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4812_IMG_1923.JPG,"19,20",15,"33,34",15,"85,86",14,"93,94",15,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4730,7/5/2024,19.137949,-155.915617,3x20m,1530,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4730_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4730_IMG_1530.JPG,"19,20",28,"33,34",29,"85,86",29,"93,94",32,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4730,7/5/2024,19.137949,-155.915617,3x20m,391,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4730_IMG_1531.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4730_IMG_1921.JPG,"19,20",28,"33,34",29,"85,86",29,"93,94",32,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4742,7/5/2024,19.330261,-155.8862,3x20m,1467,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4742_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4742_IMG_1467.JPG,"21,22",42,"23,24",41,"79,80",42,"96,97",43,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4731,7/5/2024,19.292764,-155.890668,3x15m,1710,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4731_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4731_IMG_1710.JPG,"21,22",72,"23,24",76,"79,80",77,,,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4732,7/5/2024,19.197653,-155.90668,3x20m,1667,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4732_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4732_IMG_1667.JPG,"21,22",45,"23,24",52,"79,80",52,"96,97",55,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4729,7/5/2024,19.401489,-155.910247,3x20m,1529,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4729_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4729_IMG_1529.JPG,"13,14",27,"29,30",27,"83,84",24,"87,88",29,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4729,7/5/2024,19.401489,-155.910247,3x20m,539,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4729_IMG_1530.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4729_IMG_2068.JPG,"13,14",27,"29,30",27,"83,84",24,"87,88",29,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4733,7/5/2024,19.169976,-155.911531,3x20m,1969,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4733_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4733_IMG_1969.JPG,"13,14",41,"29,30",41,"83,84",43,"87,88",46,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4733,7/5/2024,19.169976,-155.911531,3x20m,5,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4733_IMG_1970.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4733_IMG_1974.JPG,"13,14",41,"29,30",41,"83,84",43,"87,88",46,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4791,7/5/2024,19.130631,-155.916644,3x20m,1844,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4791_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4791_IMG_1844.JPG,"13,14",19,"29,30",15,"83,84",15,"87,88",12,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4791,7/5/2024,19.130631,-155.916644,3x20m,152,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4791_IMG_1845.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4791_IMG_1996.JPG,"13,14",19,"29,30",15,"83,84",15,"87,88",12,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4667,7/8/2024,19.653411,-154.967932,3x15m,1404,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4667_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4667_IMG_1404.JPG,"13,14",91,"29,30",98,"83,84",99,,,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4677,7/8/2024,19.682182,-154.977768,3x15m,1153,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4677_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4677_IMG_1153.JPG,"13,14",76,"29,30",75,"83,84",80,,,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4760,7/8/2024,19.671182,-154.981608,3x20m,1495,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4760_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4760_IMG_1495.JPG,"13,14",32,"29,30",33,"83,84",32,"87,88",33,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4747,7/8/2024,19.724055,-154.992324,3x20m,1725,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4747_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4747_IMG_1725.JPG,"13,14",42,"29,30",40,"83,84",38,"87,88",40,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4814,7/8/2024,19.736014,-155.007184,3x20m,1761,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4814_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4814_IMG_1761.JPG,"13,14",13,"29,30",14,"83,84",12,"87,88",14,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4627,7/6/2024,20.232378,-155.746172,3x15m,1497,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4627_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4627_IMG_1497.JPG,"19,20",58,"33,34",60,"85,86",58,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4697,7/6/2024,20.21475,-155.730749,3x20m,1324,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4697_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4697_IMG_1324.JPG,"19,20",54,"33,34",53,"85,86",51,"93,94",52,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4623,7/7/2024,20.0776,-155.402595,3x15m,1653,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4623_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4623_IMG_1653.JPG,"13,14",80,"29,30",79,"83,84",80,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4709,7/7/2024,20.105318,-155.478456,3x20m,2196,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4709_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4709_IMG_2196.JPG,"13,14",39,"29,30",36,"83,84",39,"87,88",42,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4709,7/7/2024,20.105318,-155.478456,3x20m,100,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4709_IMG_2197.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4709_IMG_2296.JPG,"13,14",39,"29,30",36,"83,84",39,"87,88",42,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4783,7/7/2024,20.180514,-155.684845,3x20m,1739,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4783_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4783_IMG_1739.JPG,"13,14",19,"29,30",19,"83,84",20,"87,88",21,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4622,7/7/2024,20.050583,-155.34638,3x15m,1107,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4622_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4622_IMG_1107.JPG,"10,11",84,"27,28",82,"40,41",81,,,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4621,7/7/2024,20.091637,-155.433421,3x15m,1538,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4621_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4621_IMG_1538.JPG,"10,11",75,"27,28",78,"40,41",74,,,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4785,7/7/2024,20.135184,-155.604632,3x20m,1953,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4785_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4785_IMG_1953.JPG,"10,11",24,"27,28",20,"40,41",22,"89,90",18,,,SL2,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4700,7/7/2024,20.142763,-155.618196,3x20m,1477,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4700_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4700_IMG_1477.JPG,"10,11",39,"27,28",41,"40,41",39,"89,90",39,,,SL2,18mm,N,Y,
2024,MHI,HAW,SE2406,HAW-4647,7/10/2024,19.678303,-156.036916,3x15m,1470,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4647_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4647_IMG_1470.JPG,"13,14",68,"29,30",66,"83,84",63,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4647,7/10/2024,19.678303,-156.036916,3x15m,156,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4647_IMG_1471.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4647_IMG_1626.JPG,"13,14",68,"29,30",66,"83,84",63,,,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4736,7/10/2024,19.632845,-155.99478,3x20m,1766,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4736_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4736_IMG_1766.JPG,"13,14",47,"29,30",48,"83,84",49,"87,88",50,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4736,7/10/2024,19.632845,-155.99478,3x20m,217,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4736_IMG_1767.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4736_IMG_1983.JPG,"13,14",47,"29,30",48,"83,84",49,"87,88",50,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4618,7/7/2024,20.023236,-155.291275,3x15m,1510,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4618_IMG_0002.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4618_IMG_1511.JPG,"13,14",79,"29,30",85,"83,84",80,,,,,SL3,18mm,N,Y,
2024,MHI,HAW,SE2406,HAW-4938,7/10/2024,19.573832,-155.969148,3x20m,1921,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4938_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4938_IMG_1921.JPG,"13,14",19,"29,30",17,"83,84",18,"87,88",17,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4938,7/10/2024,19.573832,-155.969148,3x20m,645,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4938_IMG_1922.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4938_IMG_2566.JPG,"13,14",19,"29,30",17,"83,84",18,"87,88",17,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4727,7/10/2024,19.510319,-155.956843,3x20m,1513,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4727_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4727_IMG_1513.JPG,"13,14",55,"29,30",56,"83,84",54,"87,88",55,,,SL3,18mm,N,N,
2024,MHI,HAW,SE2406,HAW-4862,7/10/2024,19.464911,-155.924978,3x15m,1458,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4862_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_HAW_HAW-4862_IMG_1458.JPG,"13,14",73,"29,30",75,"83,84",73,,,,,SL3,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2449,7/25/2024,22.120309,-159.739708,3x20m,1773,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2449_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2449_IMG_1773.JPG,"19,20",31,"33,34",32,"85,86",34,"93,94",33,,,SL2,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2449,7/25/2024,22.120309,-159.739708,3x20m,53,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2449_IMG_1774.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2449_IMG_1826.JPG,"19,20",31,"33,34",32,"85,86",34,"93,94",33,,,SL2,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2467,7/25/2024,22.180642,-159.647898,3x20m,1658,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2467_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2467_IMG_1658.JPG,"13,14",12,"29,30",11,"83,84",13,"87,88",9,,,SL3,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2468,7/25/2024,22.159954,-159.702386,3x20m,1967,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2468_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2468_IMG_1967.JPG,"13,14",11,"29,30",8,"85,86",9,"87,88",10,,,SL3,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2468,7/25/2024,22.159954,-159.702386,3x20m,319,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2468_IMG_1968.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2468_IMG_2286.JPG,"13,14",11,"29,30",8,"85,86",9,"87,88",10,,,SL3,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2451,7/25/2024,22.159743,-159.708734,3x20m,1751,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2451_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2451_IMG_1751.JPG,"13,14",41,"29,30",36,"83,84",35,"87,88",34,,,SL3,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2451,7/25/2024,22.159743,-159.708734,3x20m,321,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2451_IMG_1752.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2451_IMG_2072.JPG,"13,14",41,"29,30",36,"83,84",35,"87,88",34,,,SL3,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2421,7/25/2024,22.173607,-159.719911,3x15m,1084,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2421_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2421_IMG_1084.JPG,"13,14",93,"29,30",97,"83,84",94,,,,,SL3,18mm,N,N,
2024,MHI,KAU,SE2406,KAU-2412,7/25/2024,22.107097,-159.779281,3x15m,1491,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2412_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAU_KAU-2412_IMG_1491.JPG,"13,14",64,"29,30",64,"83,84",64,,,,,SL3,18mm,N,N,
